timestamp,icao24,callsign,aircraft_type,latitude,longitude,altitude_meters,velocity_m_s,estimated_co2_kg
2025-12-08T21:06:40.395439+00:00,a8fc72,UAL1051,B737,34.5948,-80.1483,10668,271.22,80552.34
2025-12-08T21:06:40.395439+00:00,86e888,ANA856,B787,34.254,139.0788,6583.68,234.82,120039.98
2025-12-08T21:06:40.395439+00:00,acf486,AAL1313,B737,38.496,-87.6586,10683.24,275.65,81868.05
2025-12-08T21:06:40.395439+00:00,a0c5c6,SKW5794,E175,29.9934,-95.294,106.68,69.45,17026.36
2025-12-08T21:06:40.395439+00:00,a43ea3,UAL2259,B737,31.7965,-96.23,11582.4,213.28,63344.16
2025-12-08T21:06:40.395439+00:00,a9ccde,AAL3236,B737,40.3544,-106.5372,9761.22,215.67,64053.99
2025-12-08T21:06:40.395439+00:00,8622d0,ANA968,B787,35.5144,139.8014,121.92,70.58,36080.5
2025-12-08T21:06:40.395439+00:00,a1352e,N177WM,DEFAULT,40.5215,-83.5109,1341.12,60.8,19699.2
2025-12-08T21:06:40.395439+00:00,0c20a5,CMP716,DEFAULT,29.9458,-95.2889,10256.52,274.52,88944.48
2025-12-08T21:06:40.395439+00:00,71c599,ESR982,DEFAULT,24.3257,120.5757,11277.6,255.37,82739.88
2025-12-08T21:06:40.395439+00:00,a05bcc,N122GX,DEFAULT,39.1015,-103.1908,7620,133.92,43390.08
2025-12-08T21:06:40.395439+00:00,71c590,KAL626,DEFAULT,37.2137,126.6505,1394.46,91.16,29535.84
2025-12-08T21:06:40.395439+00:00,0c20a8,DMP229,DEFAULT,37.4961,-85.4143,10668,240.95,78067.8
2025-12-08T21:06:40.395439+00:00,a36e1e,N32YA,DEFAULT,26.2455,-80.4241,548.64,43.24,14009.76
2025-12-08T21:06:40.395439+00:00,a8a0c1,QXE2357,DEFAULT,44.4788,-122.7206,6606.54,192.39,62334.36
2025-12-08T21:06:40.395439+00:00,a9e6ec,N737VE,DEFAULT,30.2717,-97.1815,1036.32,64.85,21011.4
2025-12-08T21:06:40.395439+00:00,407c5e,AWC152,DEFAULT,51.8988,0.2555,175.26,68.07,22054.68
2025-12-08T21:06:40.395439+00:00,a12227,N172RW,DEFAULT,33.103,-117.307,1318.26,58.57,18976.68
2025-12-08T21:06:40.395439+00:00,a9369b,N693HS,DEFAULT,41.254,-70.5342,281.94,78.59,25463.16
2025-12-08T21:06:40.395439+00:00,801407,AXB870,DEFAULT,25.6755,53.1127,10957.56,205.74,66659.76
2025-12-08T21:06:40.395439+00:00,801405,IGO84J,DEFAULT,24.1533,55.0977,4579.62,166.9,54075.6
2025-12-08T21:06:40.395439+00:00,801406,AIC2030,DEFAULT,49.83,9.4902,4846.32,224.31,72676.44
2025-12-08T21:06:40.395439+00:00,45cf22,SRR6315,DEFAULT,48.0599,1.1407,8161.02,243.04,78744.96
2025-12-08T21:06:40.395439+00:00,71c587,ESR782,DEFAULT,36.8779,127.5256,1592.58,106.4,34473.6
2025-12-08T21:06:40.395439+00:00,a8a0d9,RPA4453,DEFAULT,40.0524,-78.6182,6705.6,175.41,56832.84
2025-12-08T21:06:40.395439+00:00,45cf24,SRR7611,DEFAULT,47.852,9.2651,11590.02,229.85,74471.4
2025-12-08T21:06:40.395439+00:00,789202,CPA238,DEFAULT,42.121,35.6139,11277.6,256.87,83225.88
2025-12-08T21:06:40.395439+00:00,a05bde,RPA4658,DEFAULT,38.823,-74.667,7924.8,176.59,57215.16
2025-12-08T21:06:40.395439+00:00,ac916f,N909JM,DEFAULT,32.7807,-97.3543,304.8,61.92,20062.08
2025-12-08T21:06:40.395439+00:00,398495,CCM55FH,DEFAULT,43.4361,6.3229,3230.88,173.22,56123.28
2025-12-08T21:06:40.395439+00:00,a38836,JBU2722,DEFAULT,27.3343,-82.9501,10058.4,275.89,89388.36
2025-12-08T21:06:40.395439+00:00,a18ef8,N2SY,DEFAULT,34.9258,-108.4996,12496.8,234.02,75822.48
2025-12-08T21:06:40.395439+00:00,a24e45,N248FS,DEFAULT,33.8887,-118.2586,137.16,37.53,12159.72
2025-12-08T21:06:40.395439+00:00,40833c,WUK5611,DEFAULT,32.28,31.041,10668,232.51,75333.24
2025-12-08T21:06:40.395439+00:00,a205c0,N2297C,DEFAULT,36.5055,-97.0383,5699.76,119,38556.0
2025-12-08T21:06:40.395439+00:00,71c580,TWB158,DEFAULT,36.8095,127.335,2499.36,145.54,47154.96
2025-12-08T21:06:40.395439+00:00,a14883,N182EE,DEFAULT,35.9734,-115.1372,,3.09,1001.16
2025-12-08T21:06:40.395439+00:00,ad61de,SWA2166,DEFAULT,42.7685,-73.8056,312.42,81.85,26519.4
2025-12-08T21:06:40.395439+00:00,ac8a9c,N907QS,DEFAULT,28.9211,-77.2979,13716,202.64,65655.36
2025-12-08T21:06:40.395439+00:00,a3be1b,VJA340,DEFAULT,42.3715,-87.5845,1120.14,131.07,42466.68
2025-12-08T21:06:40.395439+00:00,ad8901,SKW5601,E175,42.9686,-83.7735,213.36,71.57,17546.1
2025-12-08T21:06:40.395439+00:00,a3c514,,DEFAULT,33.6366,-84.4346,,12.35,4001.4
2025-12-08T21:06:40.395439+00:00,a4207c,N365SN,DEFAULT,32.6927,-88.7179,10363.2,148.28,48042.72
2025-12-08T21:06:40.395439+00:00,ad8906,N971TA,DEFAULT,33.6911,-117.8563,121.92,33.75,10935.0
2025-12-08T21:06:40.395439+00:00,a2e098,ASA654,DEFAULT,37.6324,-119.2888,9753.6,215.02,69666.48
2025-12-08T21:06:40.395439+00:00,aa4a90,SKW5528,E175,41.3849,-103.1617,9745.98,266.07,65229.72
2025-12-08T21:06:40.395439+00:00,a42080,N365SS,DEFAULT,33.1042,-96.7666,2186.94,127.25,41229.0
2025-12-08T21:06:40.395439+00:00,a97cf9,N710KL,DEFAULT,32.2413,-96.9322,1577.34,78.94,25576.56
2025-12-08T21:06:40.395439+00:00,789215,CPA875,DEFAULT,22.6055,113.6739,8900.16,232.18,75226.32
2025-12-08T21:06:40.395439+00:00,7c7c16,YSO,DEFAULT,-39.264,145.5731,5181.6,139.92,45334.08
2025-12-08T21:06:40.395439+00:00,789216,CPA812,DEFAULT,57.2924,-152.7816,11277.6,262.53,85059.72
2025-12-08T21:06:40.395439+00:00,a338ac,JBU1298,DEFAULT,40.1749,-100.9172,10675.62,230.03,74529.72
2025-12-08T21:06:40.395439+00:00,4cc58a,,DEFAULT,28.0435,49.4283,10363.2,237.09,76817.16
2025-12-08T21:06:40.395439+00:00,48c12f,RYR3AA,DEFAULT,58.5471,20.3197,11582.4,227.16,73599.84
2025-12-08T21:06:40.395439+00:00,a8b3ce,N66VU,DEFAULT,39.9167,-86.3175,640.08,63.06,20431.44
2025-12-08T21:06:40.395439+00:00,48c139,RYR32SD,DEFAULT,40.8379,-3.7712,11582.4,216.17,70039.08
2025-12-08T21:06:40.395439+00:00,48c138,RYR80PP,DEFAULT,52.5813,-2.6413,11887.2,262.65,85098.6
2025-12-08T21:06:40.395439+00:00,48c132,RYR49PP,DEFAULT,40.5096,7.561,11582.4,236.6,76658.4
2025-12-08T21:06:40.395439+00:00,a9e6df,AAL3009,B737,26.8253,-80.3201,5745.48,199.9,59370.3
2025-12-08T21:06:40.395439+00:00,a92361,UAL2406,B737,29.9776,-95.154,723.9,112.15,33308.55
2025-12-08T21:06:40.395439+00:00,a17ba2,N195KC,DEFAULT,38.2995,-122.5376,1653.54,140.38,45483.12
2025-12-08T21:06:40.395439+00:00,86e890,JAL791,B787,21.3156,-157.9465,,10.8,5520.96
2025-12-08T21:06:40.395439+00:00,a9e6c4,N737TQ,DEFAULT,33.5128,-116.843,1615.44,53.23,17246.52
2025-12-08T21:06:40.395439+00:00,a996e1,DAL2182,A320,34.0886,-85.1995,4968.24,219.64,71242.43
2025-12-08T21:06:40.395439+00:00,48c128,RYR82NW,DEFAULT,53.3847,-3.5121,9083.04,281.85,91319.4
2025-12-08T21:06:40.395439+00:00,a73ceb,N56578,DEFAULT,40.61,-74.6568,144.78,32.23,10442.52
2025-12-08T21:06:40.395439+00:00,48c126,RYR2463,DEFAULT,51.7383,3.9616,11132.82,192.4,62337.6
2025-12-08T21:06:40.395439+00:00,ac4f29,SWA609,DEFAULT,30.1793,-97.6584,,0,0.0
2025-12-08T21:06:40.395439+00:00,48c127,RYR92BN,DEFAULT,33.3127,-7.3404,11277.6,247.65,80238.6
2025-12-08T21:06:40.395439+00:00,48c124,RYR10ZU,DEFAULT,39.5008,15.1442,10972.8,215.7,69886.8
2025-12-08T21:06:40.395439+00:00,a062ec,DAL2533,A320,47.4443,-122.308,335.28,63.28,20525.5
2025-12-08T21:06:40.395439+00:00,a5669f,SWA241,DEFAULT,38.0495,-117.124,11887.2,220.99,71600.76
2025-12-08T21:06:40.395439+00:00,48c122,RYR5VP,DEFAULT,42.2589,-3.7483,11582.4,211.69,68587.56
2025-12-08T21:06:40.395439+00:00,a85ce8,QXE2258,DEFAULT,32.667,-116.9314,5158.74,181.5,58806.0
2025-12-08T21:06:40.395439+00:00,48c123,RYR71LX,DEFAULT,40.2402,15.875,8100.06,220.8,71539.2
2025-12-08T21:06:40.395439+00:00,a4d0cc,N40925,DEFAULT,40.3114,-79.9332,1280.16,50.97,16514.28
2025-12-08T21:06:40.395439+00:00,a43ee5,UAL1415,B737,38.7087,-121.5801,-99.06,77.69,23073.93
2025-12-08T21:06:40.395439+00:00,a062ef,DAL346,A320,33.6494,-84.2173,1219.2,85.92,27869.01
2025-12-08T21:06:40.395439+00:00,48c121,RYR9QG,DEFAULT,36.1926,-4.6562,11887.2,237.81,77050.44
2025-12-08T21:06:40.395439+00:00,a3b0f3,ENY3375,E175,33.1549,-93.3533,9448.8,271.3,66511.91
2025-12-08T21:06:40.395439+00:00,a4e3ee,N414KS,DEFAULT,29.3143,-83.0074,3009.9,80.43,26059.32
2025-12-08T21:06:40.395439+00:00,a8bfeb,FFT3522,DEFAULT,37.02,-111.1982,10668,224.93,72877.32
2025-12-08T21:06:40.395439+00:00,789231,CPA807,DEFAULT,43.0466,-88.0419,6583.68,201.19,65185.56
2025-12-08T21:06:40.395439+00:00,a2fee9,SWA4532,DEFAULT,37.364,-121.9243,,0,0.0
2025-12-08T21:06:40.395439+00:00,a36e73,ENY3747,E175,41.6673,-94.006,10363.2,198.84,48747.61
2025-12-08T21:06:40.395439+00:00,a48e3a,DAL1884,A320,29.1288,-82.6525,8473.44,230.22,74674.16
2025-12-08T21:06:40.395439+00:00,a8c6e8,PDT5788,DEFAULT,35.0855,-80.8209,1813.56,124.16,40227.84
2025-12-08T21:06:40.395439+00:00,a876f2,N64431,DEFAULT,38.8763,-94.0731,1249.68,48.49,15710.76
2025-12-08T21:06:40.395439+00:00,abf9b1,SWA159,DEFAULT,39.8533,-105.3529,5669.28,183.21,59360.04
2025-12-08T21:06:40.395439+00:00,7c7c74,VOZ908,DEFAULT,-32.3996,150.9572,8740.14,206.84,67016.16
2025-12-08T21:06:40.395439+00:00,a5b680,N4674,DEFAULT,41.4666,-87.7376,4739.64,180.4,58449.6
2025-12-08T21:06:40.395439+00:00,7c7c76,VOZ306,DEFAULT,-32.4923,149.0334,10972.8,217.22,70379.28
2025-12-08T21:06:40.395439+00:00,a48e46,DAL2125,A320,35.6345,-112.32,10965.18,233.92,75874.29
2025-12-08T21:06:40.395439+00:00,a983c1,N712CV,DEFAULT,45.8756,-119.2381,9144,123.04,39864.96
2025-12-08T21:06:40.395439+00:00,a9dfde,N735ZA,DEFAULT,37.4582,-122.1121,,2.83,916.92
2025-12-08T21:06:40.395439+00:00,78922f,CPA840,DEFAULT,50.0446,-102.3698,11887.2,291.85,94559.4
2025-12-08T21:06:40.395439+00:00,a17bfe,AAY731,DEFAULT,33.5381,-111.3874,3581.4,171.65,55614.6
2025-12-08T21:06:40.395439+00:00,789239,AHK128,DEFAULT,26.0936,122.4509,12496.8,266.78,86436.72
2025-12-08T21:06:40.395439+00:00,a35b27,AAL2665,B737,25.3087,-80.9114,5356.86,212.45,63097.65
2025-12-08T21:06:40.395439+00:00,789244,CPA698,DEFAULT,23.801,107.1752,12527.28,279.63,90600.12
2025-12-08T21:06:40.395439+00:00,801454,IGO24E,DEFAULT,19.0412,73.1935,1470.66,103.1,33404.4
2025-12-08T21:06:40.395439+00:00,a80329,SKW4693,E175,39.4336,-102.2346,10035.54,231.84,56837.89
2025-12-08T21:06:40.395439+00:00,a7e318,,DEFAULT,47.4586,-122.3062,,3.34,1082.16
2025-12-08T21:06:40.395439+00:00,801455,IGO27C,DEFAULT,25.3942,55.9882,1150.62,94.18,30514.32
2025-12-08T21:06:40.395439+00:00,c04e86,FEX850,DEFAULT,48.6814,-123.5965,754.38,86.99,28184.76
2025-12-08T21:06:40.395439+00:00,789245,CPA876,DEFAULT,37.6692,-105.6498,11894.82,271.95,88111.8
2025-12-08T21:06:40.395439+00:00,a93671,GLF60,DEFAULT,45.5566,-99.6723,13716,254.89,82584.36
2025-12-08T21:06:40.395439+00:00,aac6aa,N7938R,DEFAULT,33.5643,-82.325,2095.5,96.04,31116.96
2025-12-08T21:06:40.395439+00:00,a7ef4b,,DEFAULT,,,,8.23,2666.52
2025-12-08T21:06:40.395439+00:00,a3b0fe,DAL1299,A320,40.9833,-111.7864,4632.96,212.91,69059.49
2025-12-08T21:06:40.395439+00:00,861bb0,JAL752,B787,34.489,140.2061,6621.78,219.93,112428.22
2025-12-08T21:06:40.395439+00:00,a36e4f,N320,DEFAULT,36.2077,-115.1995,,0.51,165.24
2025-12-08T21:06:40.395439+00:00,aa779d,SWA3437,DEFAULT,40.4022,-92.1588,10035.54,217.33,70414.92
2025-12-08T21:06:40.395439+00:00,a31ef1,N30WD,DEFAULT,32.042,-94.8543,10607.04,193.96,62843.04
2025-12-08T21:06:40.395439+00:00,ab7cb0,N8394C,DEFAULT,41.7957,-85.5827,838.2,46.86,15182.64
2025-12-08T21:06:40.395439+00:00,a23b55,MXY2855,DEFAULT,28.3271,-81.282,502.92,89,28836.0
2025-12-08T21:06:40.395439+00:00,a0156c,N104VA,DEFAULT,38.7312,-77.5507,304.8,51.74,16763.76
2025-12-08T21:06:40.395439+00:00,86d538,SJO445,DEFAULT,34.4291,133.3587,10363.2,157.19,50929.56
2025-12-08T21:06:40.395439+00:00,0c20bb,CMP121,DEFAULT,13.9163,-87.8364,11277.6,222.41,72060.84
2025-12-08T21:06:40.395439+00:00,add920,N9913E,DEFAULT,36.1982,-94.0448,830.58,50.51,16365.24
2025-12-08T21:06:40.395439+00:00,80140c,IGO54F,DEFAULT,13.1912,77.5068,1836.42,80.25,26001.0
2025-12-08T21:06:40.395439+00:00,ab3646,N821TL,DEFAULT,31.7677,-81.176,7924.8,138.81,44974.44
2025-12-08T21:06:40.395439+00:00,78923f,AHK680,DEFAULT,21.8918,114.8867,6545.58,225.07,72922.68
2025-12-08T21:06:40.395439+00:00,a78c89,N586DM,DEFAULT,34.8041,-108.6969,10363.2,231.82,75109.68
2025-12-08T21:06:40.395439+00:00,a1e5d1,N221MF,DEFAULT,29.8781,-97.6751,342.9,45.11,14615.64
2025-12-08T21:06:40.395439+00:00,a12e80,UAL1114,B737,28.6535,-94.2122,9448.8,243.88,72432.36
2025-12-08T21:06:40.395439+00:00,489786,LOT3MA,DEFAULT,50.0474,8.5881,,6.43,2083.32
2025-12-08T21:06:40.395439+00:00,a78040,N5824F,DEFAULT,28.4577,-81.5856,1188.72,64.32,20839.68
2025-12-08T21:06:40.395439+00:00,ab1c33,N815CT,DEFAULT,29.929,-98.6876,1615.44,53.15,17220.6
2025-12-08T21:06:40.395439+00:00,a8fc16,N6782H,DEFAULT,42.5086,-88.6504,876.3,47.94,15532.56
2025-12-08T21:06:40.395439+00:00,a1cbaf,N2147D,DEFAULT,35.2768,-119.7993,3101.34,72.79,23583.96
2025-12-08T21:06:40.395439+00:00,a996be,N717HA,DEFAULT,28.6011,-81.7157,3566.16,118.69,38455.56
2025-12-08T21:06:40.395439+00:00,789251,AHK831,DEFAULT,19.076,108.3698,11582.4,233.57,75676.68
2025-12-08T21:06:40.395439+00:00,acffb4,ASA1445,DEFAULT,42.5414,-118.1508,10363.2,199.97,64790.28
2025-12-08T21:06:40.395439+00:00,acffb7,AAL3326,B737,30.958,-81.067,11582.4,209.42,62197.74
2025-12-08T21:06:40.395439+00:00,71c570,KAL654,DEFAULT,23.5426,119.4728,10660.38,278.81,90334.44
2025-12-08T21:06:40.395439+00:00,a2685b,SWA3268,DEFAULT,40.1405,-93.321,11551.92,188.9,61203.6
2025-12-08T21:06:40.395439+00:00,a6c358,DAL492,A320,34.3202,-106.9098,10668,256.41,83169.15
2025-12-08T21:06:40.395439+00:00,aabff1,ASI67,DEFAULT,32.7573,-111.7429,2072.64,57.12,18506.88
2025-12-08T21:06:40.395439+00:00,aa6466,EJA769,DEFAULT,40.9101,-73.1663,876.3,133.76,43338.24
2025-12-08T21:06:40.395439+00:00,a00265,N10AK,DEFAULT,38.5792,-90.8704,739.14,88.63,28716.12
2025-12-08T21:06:40.395439+00:00,ace19a,,DEFAULT,,,,225.4,73029.6
2025-12-08T21:06:40.395439+00:00,ac5630,WMU89,DEFAULT,42.2243,-85.548,236.22,50.15,16248.6
2025-12-08T21:06:40.395439+00:00,407c88,LOG65KL,DEFAULT,54.0013,-2.2783,6096,139.47,45188.28
2025-12-08T21:06:40.395439+00:00,a66c9a,N513AF,DEFAULT,28.5143,-80.8435,220.98,43.78,14184.72
2025-12-08T21:06:40.395439+00:00,ab2f78,00000000,DEFAULT,37.0767,-80.4669,9448.8,252.05,81664.2
2025-12-08T21:06:40.395439+00:00,ac3c0e,FDX5388,DEFAULT,38.1875,-90.8054,10972.8,222.97,72242.28
2025-12-08T21:06:40.395439+00:00,801435,AXB866,DEFAULT,24.6205,54.5362,2407.92,149.2,48340.8
2025-12-08T21:06:40.395439+00:00,aaacc3,RPA3655,DEFAULT,39.0249,-77.3574,1127.76,133.76,43338.24
2025-12-08T21:06:40.395439+00:00,aa777e,SWA1608,DEFAULT,21.2219,-86.7649,3520.44,168.72,54665.28
2025-12-08T21:06:40.395439+00:00,ae59b1,,DEFAULT,35.0488,-79.186,99.06,43.8,14191.2
2025-12-08T21:06:40.395439+00:00,7c33c6,KIG,DEFAULT,-38.1003,145.0239,1005.84,65.5,21222.0
2025-12-08T21:06:40.395439+00:00,71c560,TWB162,DEFAULT,36.9519,126.7862,3238.5,148.82,48217.68
2025-12-08T21:06:40.395439+00:00,861bd2,JAL38,B787,12.9496,118.8148,10675.62,247.53,126537.34
2025-12-08T21:06:40.395439+00:00,ace19e,N929WS,DEFAULT,34.6304,-97.8416,1630.68,58.75,19035.0
2025-12-08T21:06:40.395439+00:00,7c33c1,KIB,DEFAULT,-38.4483,144.7978,1844.04,80.76,26166.24
2025-12-08T21:06:40.395439+00:00,a2b848,N2744M,DEFAULT,39.2721,-76.0941,967.74,66.28,21474.72
2025-12-08T21:06:40.395439+00:00,451d8c,ASL44Y,DEFAULT,45.5212,19.3017,6187.44,192.99,62528.76
2025-12-08T21:06:40.395439+00:00,ac54b1,FDX7,DEFAULT,49.9686,-4.8747,9151.62,231.14,74889.36
2025-12-08T21:06:40.395439+00:00,a63883,N50KL,DEFAULT,27.8648,-82.4182,1516.38,113.72,36845.28
2025-12-08T21:06:40.395439+00:00,aaad49,SWA822,DEFAULT,21.5631,-72.5176,10972.8,232.96,75479.04
2025-12-08T21:06:40.395439+00:00,710106,SVA862,DEFAULT,24.3916,48.5424,9235.44,271.23,87878.52
2025-12-08T21:06:40.395439+00:00,a3be7c,DAL1557,A320,42.0717,-83.514,792.48,103.02,33415.57
2025-12-08T21:06:40.395439+00:00,a85e2b,UAL2033,B737,33.5978,-93.522,10668,247.14,73400.58
2025-12-08T21:06:40.395439+00:00,4691c4,AEE503,DEFAULT,41.5721,21.6054,8336.28,246.25,79785.0
2025-12-08T21:06:40.395439+00:00,a62550,N4952G,DEFAULT,36.5165,-86.9415,335.28,40.6,13154.4
2025-12-08T21:06:40.395439+00:00,e8c061,OB2088,DEFAULT,-7.7946,-79.2645,7879.08,110.9,35931.6
2025-12-08T21:06:40.395439+00:00,a6bba3,ASA505,DEFAULT,34.6696,-119.2581,6819.9,200.88,65085.12
2025-12-08T21:06:40.395439+00:00,c03b15,WJA2052,DEFAULT,36.1676,-100.5087,10668,256.51,83109.24
2025-12-08T21:06:40.395439+00:00,c005c5,ACA1201,DEFAULT,43.6676,-79.6085,,46.3,15001.2
2025-12-08T21:06:40.395439+00:00,c0552d,CGGGQ,DEFAULT,54.9702,-106.4549,7924.8,105.74,34259.76
2025-12-08T21:06:40.395439+00:00,aa76ef,SWA3228,DEFAULT,35.8538,-86.8445,1074.42,131.68,42664.32
2025-12-08T21:06:40.395439+00:00,a4d227,N41DW,DEFAULT,41.6805,-73.8306,982.98,91.6,29678.4
2025-12-08T21:06:40.395439+00:00,4caaa8,ITY311,DEFAULT,48.5404,5.2959,9448.8,251.24,81401.76
2025-12-08T21:06:40.395439+00:00,a12296,N172WG,DEFAULT,33.1929,82.8035,,1.29,417.96
2025-12-08T21:06:40.395439+00:00,a98519,N712SP,DEFAULT,26.4191,-80.2635,731.52,53.57,17356.68
2025-12-08T21:06:40.395439+00:00,a3c586,N342JB,DEFAULT,40.5741,-81.0603,1242.06,44.92,14554.08
2025-12-08T21:06:40.395439+00:00,7c81de,RXA3554,DEFAULT,-37.4509,144.8672,1386.84,91.31,29584.44
2025-12-08T21:06:40.395439+00:00,a3be8f,DAL1037,A320,37.5324,-104.9252,10355.58,209.13,67833.41
2025-12-08T21:06:40.395439+00:00,a63895,N50LD,DEFAULT,39.4383,-85.9926,12192,207.11,67103.64
2025-12-08T21:06:40.395439+00:00,a2f2d8,OXF4756,DEFAULT,32.1009,-110.9212,883.92,44.05,14272.2
2025-12-08T21:06:40.395439+00:00,a2f2d9,OXF4857,DEFAULT,33.4333,-111.6067,1303.02,40.44,13102.56
2025-12-08T21:06:40.395439+00:00,ad0d35,AAL1083,B737,30.1988,-97.6698,,6.17,1832.49
2025-12-08T21:06:40.395439+00:00,aaad55,N7873N,DEFAULT,38.8507,-104.571,2834.64,54.77,17745.48
2025-12-08T21:06:40.395439+00:00,a1229c,N172WN,DEFAULT,36.2296,-93.9283,975.36,36.1,11696.4
2025-12-08T21:06:40.395439+00:00,c0550c,JZA7969,DEFAULT,45.3154,-75.0277,6096,152.1,49280.4
2025-12-08T21:06:40.395439+00:00,440484,EJU82NM,DEFAULT,42.0261,15.0309,11582.4,201.76,65370.24
2025-12-08T21:06:40.395439+00:00,451d85,ASL93R,DEFAULT,44.9804,19.719,2674.62,146.63,47508.12
2025-12-08T21:06:40.395439+00:00,0c218b,,DEFAULT,-7.0085,-70.8338,10058.4,229.63,74400.12
2025-12-08T21:06:40.395439+00:00,3c4dcf,DLH4EW,DEFAULT,52.1778,15.3285,8267.7,265.26,85944.24
2025-12-08T21:06:40.395439+00:00,a8c83b,EJA665,DEFAULT,32.8849,-82.6569,12496.8,207.74,67307.76
2025-12-08T21:06:40.395439+00:00,a54beb,PJC40,DEFAULT,39.8403,-80.0571,10111.74,196.74,63743.76
2025-12-08T21:06:40.395439+00:00,a3624a,N317RA,DEFAULT,31.4694,-81.8675,10972.8,210,68040.0
2025-12-08T21:06:40.395439+00:00,ac3aa8,SWA537,DEFAULT,40.5369,-90.8678,9448.8,245.89,79668.36
2025-12-08T21:06:40.395439+00:00,a1d2ef,N21653,DEFAULT,28.9349,-96.7332,1912.62,68.01,22035.24
2025-12-08T21:06:40.395439+00:00,3444cb,VLG53UG,DEFAULT,42.8372,-7.0779,7650.48,200.56,64981.44
2025-12-08T21:06:40.395439+00:00,710101,SVA963,DEFAULT,22.3028,113.9241,,8.23,2666.52
2025-12-08T21:06:40.395439+00:00,a59b5d,OUA17,DEFAULT,36.3649,-97.2347,1744.98,61.49,19922.76
2025-12-08T21:06:40.395439+00:00,0c2189,CMP812,DEFAULT,36.7301,-79.3559,10363.2,194.57,63040.68
2025-12-08T21:06:40.395439+00:00,a3ab6e,N3355E,DEFAULT,39.5403,-84.413,396.24,46.37,15023.88
2025-12-08T21:06:40.395439+00:00,3444ca,VLG6308,DEFAULT,45.4167,-3.1409,10058.4,243.34,78842.16
2025-12-08T21:06:40.395439+00:00,a445f0,UAL1302,B737,38.7667,-107.4931,10363.2,243.44,72301.68
2025-12-08T21:06:40.395439+00:00,a72b40,GJS4390,DEFAULT,39.4963,-77.3198,2331.72,143.68,46552.32
2025-12-08T21:06:40.395439+00:00,a7eeca,N610AM,DEFAULT,33.1007,-112.0059,1341.12,55.77,18069.48
2025-12-08T21:06:40.395439+00:00,7c7af0,YKI,DEFAULT,-34.7915,138.64,,5.14,1665.36
2025-12-08T21:06:40.395439+00:00,acda02,AAL2408,B737,33.9572,-118.1881,929.64,109.31,32465.07
2025-12-08T21:06:40.395439+00:00,ab977d,N846PW,DEFAULT,31.8436,-97.4806,3672.84,77.19,25009.56
2025-12-08T21:06:40.395439+00:00,c005e9,NCG01,DEFAULT,52.3014,4.7525,320.04,76.5,24786.0
2025-12-08T21:06:40.395439+00:00,010153,MSR778,DEFAULT,31.206,30.833,6355.08,223.18,72310.32
2025-12-08T21:06:40.395439+00:00,3444d0,VLG8YM,DEFAULT,48.639,2.6696,2339.34,142.54,46182.96
2025-12-08T21:06:40.395439+00:00,a7eed8,BRG2641,DEFAULT,66.0418,-161.2482,335.28,67.5,21870.0
2025-12-08T21:06:40.395439+00:00,aced42,N932BT,DEFAULT,40.1424,-106.0395,6705.6,118.36,38348.64
2025-12-08T21:06:40.395439+00:00,aaa125,UAL2328,B737,41.9305,-77.1089,10972.8,214.31,63650.07
2025-12-08T21:06:40.395439+00:00,a30bf8,N296CB,DEFAULT,33.9494,-117.4296,312.42,42.3,13705.2
2025-12-08T21:06:40.395439+00:00,a1d2dc,JBU1734,DEFAULT,42.1342,-112.6456,10058.4,234.59,76007.16
2025-12-08T21:06:40.395439+00:00,ab9792,EJA846,DEFAULT,30.408,-97.3313,3558.54,204.25,66177.0
2025-12-08T21:06:40.395439+00:00,a12275,N172UZ,DEFAULT,40.7761,-113.1128,2484.12,44.43,14395.32
2025-12-08T21:06:40.395439+00:00,a43eed,UAL1278,B737,42.5528,-96.0828,10668,260.88,77481.36
2025-12-08T21:06:40.395439+00:00,a325fd,AAL1352,B737,32.1285,-81.1891,,10.29,3056.13
2025-12-08T21:06:40.395439+00:00,801460,IGO1268,DEFAULT,19.212,73.1633,1691.64,97.23,31502.52
2025-12-08T21:06:40.395439+00:00,a4cb75,CTP408,DEFAULT,37.6218,-121.72,2453.64,116.81,37846.44
2025-12-08T21:06:40.395439+00:00,01013d,MSR986,DEFAULT,41.4384,-73.012,7284.72,266.18,86242.32
2025-12-08T21:06:40.395439+00:00,348102,SWT7VA,DEFAULT,48.2489,3.9662,5417.82,138.08,44737.92
2025-12-08T21:06:40.395439+00:00,a2ebbd,ASA655,DEFAULT,47.3912,-122.3096,731.52,101.91,33018.84
2025-12-08T21:06:40.395439+00:00,a5a2d9,UPS2894,DEFAULT,38.6044,-100.9913,10972.8,204.89,66384.36
2025-12-08T21:06:40.395439+00:00,aa76cb,SWA2259,DEFAULT,35.289,-120.5029,8839.2,211.6,68558.4
2025-12-08T21:06:40.395439+00:00,a325f5,N3014H,DEFAULT,34.9595,-86.4723,502.92,42.75,13851.0
2025-12-08T21:06:40.395439+00:00,3444c8,VOE1HL,DEFAULT,41.2095,3.1787,11277.6,219.31,71056.44
2025-12-08T21:06:40.395439+00:00,aced23,AAL1771,B737,33.0725,-97.2154,2918.46,142.37,42283.89
2025-12-08T21:06:40.395439+00:00,0c216c,CMP444,DEFAULT,37.6514,-78.3384,9144,183.71,59522.04
